gene_id,hpa_gene_name,cancer,high,medium,low,not_detected,total,detected,medium_high,prevalence_detected,prevalence_medium_high,measurement_status,rna_codes,mapping_status,note,rna_samples,rna_positive_samples,rna_sum_ptpm,rna_available_types,rna_required_types,comparison_status,rna_mean_ptpm,rna_prevalence,cohort,threshold_ptpm,cohorts_paired,symbol
ENSG00000152430,BOLL,colorectal cancer,0,0,0,11,11,0,0,0.0,0.0,measured,COAD|READ,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,342.0,1.0,23.7971,2,2,comparable,0.06958216374269006,0.0029239766081871343,TCGA,1,False,BOLL
ENSG00000152430,BOLL,endometrial cancer,0,0,0,11,11,0,0,0.0,0.0,measured,UCEC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,176.0,6.0,101.3744,1,1,comparable,0.5759909090909091,0.03409090909090909,TCGA,1,False,BOLL
ENSG00000152430,BOLL,glioma,0,0,0,12,12,0,0,0.0,0.0,measured,GBM,scope_mismatch,IHC glioma is broader than GBM-only RNA; do not compute a matched-group comparison.,,,,0,1,scope_mismatch,,,TCGA,1,False,BOLL
ENSG00000152430,BOLL,head and neck cancer,0,0,0,4,4,0,0,0.0,0.0,measured,HNSC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,492.0,0.0,61.3203,1,1,comparable,0.12463475609756099,0.0,TCGA,1,False,BOLL
ENSG00000152430,BOLL,liver cancer,0,0,0,11,11,0,0,0.0,0.0,measured,LIHC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,362.0,0.0,15.3704,1,1,comparable,0.04245966850828729,0.0,TCGA,1,False,BOLL
ENSG00000152430,BOLL,lung cancer,0,0,0,12,12,0,0,0.0,0.0,measured,LUAD|LUSC,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,986.0,8.0,166.3417,2,2,comparable,0.16870354969574036,0.008113590263691683,TCGA,1,False,BOLL
ENSG00000152430,BOLL,lymphoma,0,0,0,12,12,0,0,0.0,0.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1,False,BOLL
ENSG00000152430,BOLL,melanoma,0,0,0,11,11,0,0,0.0,0.0,measured,SKCM,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,99.0,3.0,17.4209,1,1,comparable,0.17596868686868686,0.030303030303030304,TCGA,1,False,BOLL
ENSG00000152430,BOLL,ovarian cancer,0,0,0,12,12,0,0,0.0,0.0,measured,OV,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,349.0,4.0,71.0095,1,1,comparable,0.2034656160458453,0.011461318051575931,TCGA,1,False,BOLL
ENSG00000152430,BOLL,pancreatic cancer,0,0,0,11,11,0,0,0.0,0.0,measured,PAAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,176.0,0.0,13.9648,1,1,comparable,0.07934545454545455,0.0,TCGA,1,False,BOLL
ENSG00000152430,BOLL,prostate cancer,0,0,0,12,12,0,0,0.0,0.0,measured,PRAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,480.0,3.0,113.927,1,1,comparable,0.2373479166666667,0.00625,TCGA,1,False,BOLL
ENSG00000152430,BOLL,renal cancer,0,0,0,12,12,0,0,0.0,0.0,measured,KICH|KIRC|KIRP,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,867.0,22.0,138.8733,3,3,comparable,0.16017681660899655,0.025374855824682813,TCGA,1,False,BOLL
ENSG00000152430,BOLL,skin cancer,0,0,0,11,11,0,0,0.0,0.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1,False,BOLL
ENSG00000152430,BOLL,stomach cancer,0,0,0,12,12,0,0,0.0,0.0,measured,STAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,346.0,8.0,72.5543,1,1,comparable,0.20969450867052022,0.023121387283236993,TCGA,1,False,BOLL
ENSG00000152430,BOLL,testis cancer,0,0,0,12,12,0,0,0.0,0.0,measured,TGCT,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,133.0,11.0,140.458,1,1,comparable,1.0560751879699248,0.08270676691729323,TCGA,1,False,BOLL
ENSG00000152430,BOLL,thyroid cancer,0,0,2,2,4,2,0,0.5,0.0,measured,THCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,495.0,0.0,32.5006,1,1,comparable,0.06565777777777777,0.0,TCGA,1,False,BOLL
ENSG00000152430,BOLL,urothelial cancer,0,0,0,12,12,0,0,0.0,0.0,measured,BLCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,169.0,15.0,153.4796,1,1,comparable,0.9081633136094674,0.08875739644970414,TCGA,1,False,BOLL
ENSG00000152670,DDX4,breast cancer,0,0,0,11,11,0,0,0.0,0.0,measured,BRCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,1022.0,2.0,44.3426,1,1,comparable,0.043388062622309195,0.0019569471624266144,TCGA,1,False,DDX4
ENSG00000152670,DDX4,carcinoid,0,0,0,4,4,0,0,0.0,0.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1,False,DDX4
ENSG00000152670,DDX4,cervical cancer,0,0,0,11,11,0,0,0.0,0.0,measured,CESC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,283.0,0.0,3.377,1,1,comparable,0.01193286219081272,0.0,TCGA,1,False,DDX4
ENSG00000152670,DDX4,colorectal cancer,0,0,0,12,12,0,0,0.0,0.0,measured,COAD|READ,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,342.0,0.0,2.9496,2,2,comparable,0.008624561403508773,0.0,TCGA,1,False,DDX4
ENSG00000152670,DDX4,endometrial cancer,0,0,0,12,12,0,0,0.0,0.0,measured,UCEC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,176.0,0.0,5.1923,1,1,comparable,0.029501704545454546,0.0,TCGA,1,False,DDX4
ENSG00000152670,DDX4,glioma,0,0,0,12,12,0,0,0.0,0.0,measured,GBM,scope_mismatch,IHC glioma is broader than GBM-only RNA; do not compute a matched-group comparison.,,,,0,1,scope_mismatch,,,TCGA,1,False,DDX4
ENSG00000152670,DDX4,head and neck cancer,0,0,0,4,4,0,0,0.0,0.0,measured,HNSC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,492.0,4.0,21.6962,1,1,comparable,0.0440979674796748,0.008130081300813009,TCGA,1,False,DDX4
ENSG00000152670,DDX4,liver cancer,0,0,0,11,11,0,0,0.0,0.0,measured,LIHC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,362.0,4.0,15.3009,1,1,comparable,0.04226767955801105,0.011049723756906077,TCGA,1,False,DDX4
ENSG00000152670,DDX4,lung cancer,0,0,0,12,12,0,0,0.0,0.0,measured,LUAD|LUSC,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,986.0,9.0,85.5393,2,2,comparable,0.08675385395537526,0.009127789046653144,TCGA,1,False,DDX4
ENSG00000152670,DDX4,lymphoma,0,0,0,12,12,0,0,0.0,0.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1,False,DDX4
ENSG00000152670,DDX4,melanoma,0,0,1,11,12,1,0,0.08333333333333333,0.0,measured,SKCM,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,99.0,0.0,1.4547,1,1,comparable,0.014693939393939395,0.0,TCGA,1,False,DDX4
ENSG00000152670,DDX4,ovarian cancer,0,0,0,12,12,0,0,0.0,0.0,measured,OV,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,349.0,0.0,8.5358,1,1,comparable,0.024457879656160458,0.0,TCGA,1,False,DDX4
ENSG00000152670,DDX4,pancreatic cancer,0,0,0,10,10,0,0,0.0,0.0,measured,PAAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,176.0,0.0,8.8788,1,1,comparable,0.050447727272727276,0.0,TCGA,1,False,DDX4
ENSG00000152670,DDX4,prostate cancer,0,0,0,12,12,0,0,0.0,0.0,measured,PRAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,480.0,1.0,37.3787,1,1,comparable,0.07787229166666668,0.0020833333333333333,TCGA,1,False,DDX4
ENSG00000152670,DDX4,renal cancer,0,0,0,12,12,0,0,0.0,0.0,measured,KICH|KIRC|KIRP,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,867.0,7.0,74.2607,3,3,comparable,0.0856524798154556,0.008073817762399077,TCGA,1,False,DDX4
ENSG00000152670,DDX4,skin cancer,0,0,0,12,12,0,0,0.0,0.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1,False,DDX4
ENSG00000152670,DDX4,stomach cancer,0,0,0,10,10,0,0,0.0,0.0,measured,STAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,346.0,13.0,67.1655,1,1,comparable,0.19411994219653178,0.03757225433526012,TCGA,1,False,DDX4
ENSG00000152670,DDX4,testis cancer,1,3,2,6,12,6,4,0.5,0.3333333333333333,measured,TGCT,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,133.0,74.0,1041.6784,1,1,comparable,7.832168421052631,0.556390977443609,TCGA,1,False,DDX4
ENSG00000152670,DDX4,thyroid cancer,0,0,0,3,3,0,0,0.0,0.0,measured,THCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,495.0,0.0,7.2931,1,1,comparable,0.014733535353535353,0.0,TCGA,1,False,DDX4
ENSG00000152670,DDX4,urothelial cancer,0,0,0,12,12,0,0,0.0,0.0,measured,BLCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,169.0,1.0,16.4033,1,1,comparable,0.09706094674556213,0.005917159763313609,TCGA,1,False,DDX4
ENSG00000153779,TGIF2LX,breast cancer,0,0,0,10,10,0,0,0.0,0.0,measured,BRCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,1022.0,21.0,75.6827,1,1,comparable,0.07405352250489236,0.02054794520547945,TCGA,1,False,TGIF2LX
ENSG00000153779,TGIF2LX,carcinoid,0,0,0,4,4,0,0,0.0,0.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1,False,TGIF2LX
ENSG00000153779,TGIF2LX,cervical cancer,0,0,0,7,7,0,0,0.0,0.0,measured,CESC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,283.0,1.0,8.7296,1,1,comparable,0.030846643109540633,0.0035335689045936395,TCGA,1,False,TGIF2LX
ENSG00000153779,TGIF2LX,colorectal cancer,0,1,0,9,10,1,1,0.1,0.1,measured,COAD|READ,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,342.0,2.0,4.1799,2,2,comparable,0.012221929824561403,0.005847953216374269,TCGA,1,False,TGIF2LX
ENSG00000153779,TGIF2LX,endometrial cancer,0,0,0,12,12,0,0,0.0,0.0,measured,UCEC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,176.0,0.0,0.6919,1,1,comparable,0.00393125,0.0,TCGA,1,False,TGIF2LX
ENSG00000153779,TGIF2LX,glioma,0,0,0,12,12,0,0,0.0,0.0,measured,GBM,scope_mismatch,IHC glioma is broader than GBM-only RNA; do not compute a matched-group comparison.,,,,0,1,scope_mismatch,,,TCGA,1,False,TGIF2LX
ENSG00000153779,TGIF2LX,head and neck cancer,0,1,0,3,4,1,1,0.25,0.25,measured,HNSC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,492.0,13.0,45.1212,1,1,comparable,0.09170975609756098,0.026422764227642278,TCGA,1,False,TGIF2LX
ENSG00000153779,TGIF2LX,liver cancer,0,0,0,10,10,0,0,0.0,0.0,measured,LIHC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,362.0,32.0,97.192,1,1,comparable,0.26848618784530387,0.08839779005524862,TCGA,1,False,TGIF2LX
ENSG00000153779,TGIF2LX,lung cancer,0,0,1,10,11,1,0,0.09090909090909091,0.0,measured,LUAD|LUSC,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,986.0,68.0,286.5955,2,2,comparable,0.29066480730223127,0.06896551724137931,TCGA,1,False,TGIF2LX
ENSG00000153779,TGIF2LX,lymphoma,0,0,0,11,11,0,0,0.0,0.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1,False,TGIF2LX
ENSG00000153779,TGIF2LX,melanoma,0,0,0,11,11,0,0,0.0,0.0,measured,SKCM,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,99.0,4.0,24.5856,1,1,comparable,0.24833939393939394,0.04040404040404041,TCGA,1,False,TGIF2LX
ENSG00000153779,TGIF2LX,ovarian cancer,0,0,0,9,9,0,0,0.0,0.0,measured,OV,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,349.0,10.0,39.942,1,1,comparable,0.11444699140401146,0.02865329512893983,TCGA,1,False,TGIF2LX
ENSG00000153779,TGIF2LX,pancreatic cancer,0,0,0,10,10,0,0,0.0,0.0,measured,PAAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,176.0,0.0,0.6374,1,1,comparable,0.003621590909090909,0.0,TCGA,1,False,TGIF2LX
ENSG00000153779,TGIF2LX,prostate cancer,0,0,0,10,10,0,0,0.0,0.0,measured,PRAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,480.0,4.0,11.4835,1,1,comparable,0.023923958333333332,0.008333333333333333,TCGA,1,False,TGIF2LX
ENSG00000153779,TGIF2LX,renal cancer,0,0,0,11,11,0,0,0.0,0.0,measured,KICH|KIRC|KIRP,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,867.0,2.0,12.2903,3,3,comparable,0.014175663206459055,0.002306805074971165,TCGA,1,False,TGIF2LX
ENSG00000153779,TGIF2LX,skin cancer,0,0,0,11,11,0,0,0.0,0.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1,False,TGIF2LX
ENSG00000153779,TGIF2LX,stomach cancer,0,0,0,10,10,0,0,0.0,0.0,measured,STAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,346.0,10.0,48.0299,1,1,comparable,0.13881473988439305,0.028901734104046242,TCGA,1,False,TGIF2LX
ENSG00000153779,TGIF2LX,testis cancer,0,0,0,12,12,0,0,0.0,0.0,measured,TGCT,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,133.0,28.0,130.2877,1,1,comparable,0.9796067669172932,0.21052631578947367,TCGA,1,False,TGIF2LX
ENSG00000153779,TGIF2LX,thyroid cancer,0,0,0,4,4,0,0,0.0,0.0,measured,THCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,495.0,0.0,0.1849,1,1,comparable,0.00037353535353535353,0.0,TCGA,1,False,TGIF2LX
ENSG00000153779,TGIF2LX,urothelial cancer,0,1,0,11,12,1,1,0.08333333333333333,0.08333333333333333,measured,BLCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,169.0,3.0,19.4376,1,1,comparable,0.11501538461538462,0.01775147928994083,TCGA,1,False,TGIF2LX
ENSG00000154040,CABYR,breast cancer,0,0,0,12,12,0,0,0.0,0.0,measured,BRCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,1022.0,1017.0,13072.7601,1,1,comparable,12.791350391389432,0.9951076320939335,TCGA,1,False,CABYR
ENSG00000154040,CABYR,carcinoid,0,0,0,4,4,0,0,0.0,0.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1,False,CABYR
ENSG00000154040,CABYR,cervical cancer,0,0,0,11,11,0,0,0.0,0.0,measured,CESC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,283.0,221.0,1844.4146,1,1,comparable,6.517366077738516,0.7809187279151943,TCGA,1,False,CABYR
ENSG00000154040,CABYR,colorectal cancer,0,0,0,11,11,0,0,0.0,0.0,measured,COAD|READ,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,342.0,243.0,538.4719,2,2,comparable,1.5744792397660818,0.7105263157894737,TCGA,1,False,CABYR
ENSG00000154040,CABYR,endometrial cancer,0,0,0,12,12,0,0,0.0,0.0,measured,UCEC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,176.0,149.0,3177.0489,1,1,comparable,18.051414204545452,0.8465909090909091,TCGA,1,False,CABYR
ENSG00000154040,CABYR,glioma,0,0,0,11,11,0,0,0.0,0.0,measured,GBM,scope_mismatch,IHC glioma is broader than GBM-only RNA; do not compute a matched-group comparison.,,,,0,1,scope_mismatch,,,TCGA,1,False,CABYR
ENSG00000154040,CABYR,head and neck cancer,0,0,0,4,4,0,0,0.0,0.0,measured,HNSC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,492.0,438.0,2623.3225,1,1,comparable,5.331956300813008,0.8902439024390244,TCGA,1,False,CABYR
ENSG00000154040,CABYR,liver cancer,0,0,0,12,12,0,0,0.0,0.0,measured,LIHC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,362.0,236.0,3050.7578,1,1,comparable,8.42750773480663,0.6519337016574586,TCGA,1,False,CABYR
ENSG00000154040,CABYR,lung cancer,0,0,0,12,12,0,0,0.0,0.0,measured,LUAD|LUSC,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,986.0,952.0,19795.3066,2,2,comparable,20.076375862068964,0.9655172413793104,TCGA,1,False,CABYR
ENSG00000154040,CABYR,lymphoma,0,0,0,12,12,0,0,0.0,0.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1,False,CABYR
ENSG00000154040,CABYR,melanoma,0,0,0,10,10,0,0,0.0,0.0,measured,SKCM,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,99.0,75.0,567.4126,1,1,comparable,5.731440404040404,0.7575757575757576,TCGA,1,False,CABYR
ENSG00000154040,CABYR,ovarian cancer,0,0,0,12,12,0,0,0.0,0.0,measured,OV,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,349.0,344.0,2410.9653,1,1,comparable,6.908210028653294,0.9856733524355301,TCGA,1,False,CABYR
ENSG00000154040,CABYR,pancreatic cancer,0,0,0,11,11,0,0,0.0,0.0,measured,PAAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,176.0,168.0,534.5726,1,1,comparable,3.037344318181818,0.9545454545454546,TCGA,1,False,CABYR
ENSG00000154040,CABYR,prostate cancer,0,0,0,11,11,0,0,0.0,0.0,measured,PRAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,480.0,479.0,3248.2469,1,1,comparable,6.7671810416666665,0.9979166666666667,TCGA,1,False,CABYR
ENSG00000154040,CABYR,renal cancer,0,0,0,12,12,0,0,0.0,0.0,measured,KICH|KIRC|KIRP,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,867.0,711.0,2499.8841,3,3,comparable,2.883372664359862,0.8200692041522492,TCGA,1,False,CABYR
ENSG00000154040,CABYR,skin cancer,0,0,0,10,10,0,0,0.0,0.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1,False,CABYR
ENSG00000154040,CABYR,stomach cancer,0,0,0,12,12,0,0,0.0,0.0,measured,STAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,346.0,291.0,1125.5139,1,1,comparable,3.252930346820809,0.8410404624277457,TCGA,1,False,CABYR
ENSG00000154040,CABYR,testis cancer,0,0,0,12,12,0,0,0.0,0.0,measured,TGCT,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,133.0,127.0,4533.1368,1,1,comparable,34.08373533834587,0.9548872180451128,TCGA,1,False,CABYR
ENSG00000154040,CABYR,thyroid cancer,0,0,0,4,4,0,0,0.0,0.0,measured,THCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,495.0,430.0,1224.7433,1,1,comparable,2.4742288888888893,0.8686868686868687,TCGA,1,False,CABYR
ENSG00000154040,CABYR,urothelial cancer,0,0,0,11,11,0,0,0.0,0.0,measured,BLCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,169.0,142.0,1677.6465,1,1,comparable,9.926902366863906,0.8402366863905325,TCGA,1,False,CABYR
ENSG00000154227,CERS3,breast cancer,0,0,4,7,11,4,0,0.36363636363636365,0.0,measured,BRCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,1022.0,46.0,436.1366,1,1,comparable,0.4267481409001957,0.04500978473581213,TCGA,1,False,CERS3
ENSG00000154227,CERS3,carcinoid,0,1,1,1,3,2,1,0.6666666666666666,0.3333333333333333,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1,False,CERS3
ENSG00000154227,CERS3,cervical cancer,0,7,4,1,12,11,7,0.9166666666666666,0.5833333333333334,measured,CESC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,283.0,174.0,5437.4323,1,1,comparable,19.213541696113076,0.6148409893992933,TCGA,1,False,CERS3
ENSG00000154227,CERS3,colorectal cancer,0,5,4,3,12,9,5,0.75,0.4166666666666667,measured,COAD|READ,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,342.0,1.0,12.762699999999999,2,2,comparable,0.03731783625730994,0.0029239766081871343,TCGA,1,False,CERS3
ENSG00000154227,CERS3,endometrial cancer,0,3,6,3,12,9,3,0.75,0.25,measured,UCEC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,176.0,7.0,273.0266,1,1,comparable,1.5512875,0.03977272727272727,TCGA,1,False,CERS3
ENSG00000154227,CERS3,glioma,0,0,0,11,11,0,0,0.0,0.0,measured,GBM,scope_mismatch,IHC glioma is broader than GBM-only RNA; do not compute a matched-group comparison.,,,,0,1,scope_mismatch,,,TCGA,1,False,CERS3
ENSG00000154227,CERS3,head and neck cancer,0,1,3,0,4,4,1,1.0,0.25,measured,HNSC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,492.0,477.0,21182.8129,1,1,comparable,43.05449776422764,0.9695121951219512,TCGA,1,False,CERS3
ENSG00000154227,CERS3,liver cancer,0,2,2,8,12,4,2,0.3333333333333333,0.16666666666666666,measured,LIHC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,362.0,0.0,7.102,1,1,comparable,0.01961878453038674,0.0,TCGA,1,False,CERS3
ENSG00000154227,CERS3,lung cancer,0,1,0,9,10,1,1,0.1,0.1,measured,LUAD|LUSC,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,986.0,408.0,7728.898,2,2,comparable,7.838638945233265,0.41379310344827586,TCGA,1,False,CERS3
ENSG00000154227,CERS3,lymphoma,0,4,1,6,11,5,4,0.45454545454545453,0.36363636363636365,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1,False,CERS3
ENSG00000154227,CERS3,melanoma,0,2,2,6,10,4,2,0.4,0.2,measured,SKCM,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,99.0,44.0,827.1062,1,1,comparable,8.354608080808081,0.4444444444444444,TCGA,1,False,CERS3
ENSG00000154227,CERS3,ovarian cancer,0,4,6,1,11,10,4,0.9090909090909091,0.36363636363636365,measured,OV,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,349.0,4.0,27.3182,1,1,comparable,0.0782756446991404,0.011461318051575931,TCGA,1,False,CERS3
ENSG00000154227,CERS3,pancreatic cancer,0,0,7,4,11,7,0,0.6363636363636364,0.0,measured,PAAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,176.0,0.0,7.7024,1,1,comparable,0.043763636363636366,0.0,TCGA,1,False,CERS3
ENSG00000154227,CERS3,prostate cancer,0,0,4,7,11,4,0,0.36363636363636365,0.0,measured,PRAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,480.0,11.0,115.9907,1,1,comparable,0.24164729166666668,0.022916666666666665,TCGA,1,False,CERS3
ENSG00000154227,CERS3,renal cancer,0,0,1,11,12,1,0,0.08333333333333333,0.0,measured,KICH|KIRC|KIRP,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,867.0,8.0,224.6624,3,3,comparable,0.2591261822376009,0.00922722029988466,TCGA,1,False,CERS3
ENSG00000154227,CERS3,skin cancer,0,1,3,6,10,4,1,0.4,0.1,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1,False,CERS3
ENSG00000154227,CERS3,stomach cancer,0,4,2,4,10,6,4,0.6,0.4,measured,STAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,346.0,13.0,281.8299,1,1,comparable,0.8145372832369943,0.03757225433526012,TCGA,1,False,CERS3
ENSG00000154227,CERS3,testis cancer,0,3,2,7,12,5,3,0.4166666666666667,0.25,measured,TGCT,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,133.0,10.0,62.7321,1,1,comparable,0.4716699248120301,0.07518796992481203,TCGA,1,False,CERS3
ENSG00000154227,CERS3,thyroid cancer,0,2,2,0,4,4,2,1.0,0.5,measured,THCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,495.0,1.0,19.2289,1,1,comparable,0.038846262626262625,0.00202020202020202,TCGA,1,False,CERS3
ENSG00000154227,CERS3,urothelial cancer,0,0,4,8,12,4,0,0.3333333333333333,0.0,measured,BLCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,169.0,91.0,1473.8085,1,1,comparable,8.720760355029586,0.5384615384615384,TCGA,1,False,CERS3
ENSG00000155087,ODF1,breast cancer,0,0,0,10,10,0,0,0.0,0.0,measured,BRCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,1022.0,3.0,40.6249,1,1,comparable,0.03975039138943248,0.0029354207436399216,TCGA,1,False,ODF1
ENSG00000155087,ODF1,carcinoid,4,0,0,0,4,4,4,1.0,1.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1,False,ODF1
ENSG00000155087,ODF1,cervical cancer,0,0,0,12,12,0,0,0.0,0.0,measured,CESC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,283.0,0.0,1.3892,1,1,comparable,0.004908833922261484,0.0,TCGA,1,False,ODF1
ENSG00000155087,ODF1,colorectal cancer,0,0,0,12,12,0,0,0.0,0.0,measured,COAD|READ,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,342.0,0.0,5.0815,2,2,comparable,0.014858187134502925,0.0,TCGA,1,False,ODF1
ENSG00000155087,ODF1,endometrial cancer,0,0,0,11,11,0,0,0.0,0.0,measured,UCEC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,176.0,0.0,2.4673,1,1,comparable,0.014018749999999998,0.0,TCGA,1,False,ODF1
